part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
easy_29,40.0,33.33333333333333,50.0,0.23529411764705882,4,2,5,1,3,1,2
easy_30,100.0,20.0,100.0,0.11764705882352941,2,3,3,1,5,1,1
easy_31,80.0,33.33333333333333,50.0,0.17647058823529413,3,4,5,2,6,1,2
easy_32,20.0,66.66666666666666,20.0,0.35294117647058826,6,1,5,2,3,1,5
easy_33,42.857142857142854,50.0,25.0,0.4117647058823529,7,3,7,3,6,1,4
hard_1,50.0,28.57142857142857,50.0,0.4117647058823529,7,3,6,2,7,2,4
hard_2,50.0,42.857142857142854,50.0,0.4117647058823529,7,3,6,3,7,2,4
hard_3,40.0,50.0,25.0,0.29411764705882354,5,2,5,2,4,1,4
hard_4,18.181818181818183,33.33333333333333,25.0,0.5882352941176471,10,2,11,1,3,1,4
hard_5,29.411764705882355,28.57142857142857,50.0,0.8235294117647058,14,5,17,2,7,2,4
hard_6,45.45454545454545,44.44444444444444,50.0,0.5882352941176471,10,5,11,4,9,2,4
hard_7,4.0,16.666666666666664,50.0,7.117647058823529,121,5,125,1,6,2,4
hard_8,41.66666666666667,44.44444444444444,50.0,0.6470588235294118,11,5,12,4,9,2,4
hard_9,40.0,33.33333333333333,25.0,0.23529411764705882,4,2,5,1,3,1,4
hard_10,44.44444444444444,42.857142857142854,25.0,0.47058823529411764,8,4,9,3,7,1,4
hard_11,36.36363636363637,42.857142857142854,50.0,0.5882352941176471,10,4,11,3,7,2,4
hard_12,75.0,0.0,66.66666666666666,0.17647058823529413,3,9,12,0,9,2,3
hard_13,22.22222222222222,33.33333333333333,33.33333333333333,0.47058823529411764,8,2,9,1,3,1,3
hard_14,12.5,33.33333333333333,25.0,0.5294117647058824,9,1,8,1,3,1,4
hard_15,22.22222222222222,0.0,50.0,0.4117647058823529,7,2,9,0,2,2,4
hard_16,30.76923076923077,20.0,25.0,0.5882352941176471,10,4,13,1,5,1,4
hard_17,42.857142857142854,60.0,50.0,0.6470588235294118,11,3,7,6,10,1,2
hard_18,42.857142857142854,25.0,33.33333333333333,0.29411764705882354,5,3,7,1,4,1,3
hard_19,15.384615384615385,33.33333333333333,20.0,0.8823529411764706,15,2,13,2,6,1,5
hard_20,5.263157894736842,7.6923076923076925,50.0,1.7647058823529411,30,1,19,1,13,1,2
hard_21,44.44444444444444,20.0,33.33333333333333,0.35294117647058826,6,4,9,1,5,1,3
hard_22,40.0,57.14285714285714,25.0,0.47058823529411764,8,2,5,4,7,1,4
hard_23,28.57142857142857,20.0,66.66666666666666,0.47058823529411764,8,2,7,1,5,2,3
hard_24,12.5,33.33333333333333,20.0,0.5294117647058824,9,1,8,1,3,1,5
hard_25,18.181818181818183,20.0,33.33333333333333,1.1176470588235294,19,4,22,1,5,1,3
hard_26,66.66666666666666,33.33333333333333,50.0,0.29411764705882354,5,2,3,2,6,1,2
hard_27,44.44444444444444,42.857142857142854,50.0,0.47058823529411764,8,4,9,3,7,1,2
hard_28,36.36363636363637,33.33333333333333,33.33333333333333,0.5294117647058824,9,4,11,2,6,1,3
hard_29,33.33333333333333,42.857142857142854,25.0,0.5882352941176471,10,3,9,3,7,1,4
hard_30,28.57142857142857,33.33333333333333,33.33333333333333,0.5294117647058824,9,2,7,2,6,1,3
hard_31,35.294117647058826,25.0,50.0,0.7647058823529411,13,6,17,2,8,2,4
hard_32,36.36363636363637,33.33333333333333,25.0,0.5294117647058824,9,4,11,2,6,1,4
hard_33,37.5,25.0,40.0,0.35294117647058826,6,3,8,1,4,2,5
hard_34,42.857142857142854,60.0,50.0,0.6470588235294118,11,3,7,6,10,1,2
medium_1,75.0,37.5,100.0,0.35294117647058826,6,3,4,3,8,2,2
medium_2,25.0,50.0,25.0,0.23529411764705882,4,1,4,1,2,1,4
medium_3,20.0,0.0,25.0,0.23529411764705882,4,1,5,0,1,1,4
medium_4,20.0,75.0,50.0,0.4117647058823529,7,1,5,3,4,1,2
medium_5,0.0,100.0,0.0,0.5294117647058824,9,0,6,3,3,0,4
medium_6,66.66666666666666,50.0,66.66666666666666,0.29411764705882354,5,2,3,3,6,2,3
medium_7,75.0,20.0,100.0,0.17647058823529413,3,3,4,1,5,3,3
medium_8,33.33333333333333,25.0,25.0,0.35294117647058826,6,2,6,1,4,1,4
medium_9,50.0,60.0,33.33333333333333,0.29411764705882354,5,2,4,3,5,1,3
medium_10,0.0,100.0,0.0,0.5294117647058824,9,0,5,4,4,0,2
medium_11,20.0,66.66666666666666,20.0,0.35294117647058826,6,1,5,2,3,1,5
medium_12,16.666666666666664,42.857142857142854,33.33333333333333,0.6470588235294118,11,1,6,3,7,1,3
medium_13,27.27272727272727,14.285714285714285,33.33333333333333,0.7058823529411765,12,3,11,1,7,2,6
medium_14,60.0,22.22222222222222,60.0,0.47058823529411764,8,3,5,2,9,3,5
medium_15,42.857142857142854,38.095238095238095,50.0,1.4705882352941178,25,12,28,8,21,3,6
medium_16,33.33333333333333,42.857142857142854,50.0,0.5294117647058824,9,2,6,3,7,1,2
medium_17,23.52941176470588,20.0,50.0,0.8235294117647058,14,4,17,1,5,1,2
medium_18,0.0,100.0,0.0,0.4117647058823529,7,0,4,3,3,0,2
medium_19,50.0,33.33333333333333,50.0,0.35294117647058826,6,2,4,2,6,1,2
medium_20,31.25,30.0,37.5,0.9411764705882353,16,5,16,3,10,3,8
medium_21,33.33333333333333,33.33333333333333,25.0,0.29411764705882354,5,2,6,1,3,1,4
medium_22,85.71428571428571,14.285714285714285,50.0,0.11764705882352941,2,6,7,1,7,1,2
medium_23,33.33333333333333,33.33333333333333,33.33333333333333,0.29411764705882354,5,2,6,1,3,1,3
medium_24,33.33333333333333,33.33333333333333,25.0,0.29411764705882354,5,2,6,1,3,1,4
medium_25,35.294117647058826,14.285714285714285,50.0,0.7058823529411765,12,6,17,1,7,1,2
medium_26,63.1578947368421,0.0,100.0,0.4117647058823529,7,12,19,0,12,1,1
medium_27,75.0,20.0,50.0,0.17647058823529413,3,3,4,1,5,1,2
medium_28,75.0,0.0,50.0,0.058823529411764705,1,3,4,0,3,1,2
medium_29,40.0,60.0,33.33333333333333,0.6470588235294118,11,2,5,6,10,1,3
medium_30,33.33333333333333,66.66666666666666,50.0,0.4117647058823529,7,1,3,4,6,1,2
medium_31,66.66666666666666,33.33333333333333,50.0,0.11764705882352941,2,2,3,1,3,1,2
medium_32,57.14285714285714,50.0,33.33333333333333,0.4117647058823529,7,4,7,4,8,1,3
medium_33,66.66666666666666,20.0,50.0,0.17647058823529413,3,4,6,1,5,1,2
