part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
hard_28,36.36363636363637,75.0,100.0,1.1176470588235294,19,4,11,12,16,3,3
hard_29,33.33333333333333,50.0,50.0,0.5294117647058824,9,3,9,3,6,2,4
hard_30,57.14285714285714,75.0,100.0,0.8823529411764706,15,4,7,12,16,3,3
hard_31,17.647058823529413,0.0,50.0,0.8235294117647058,14,3,17,0,3,2,4
hard_32,36.36363636363637,42.857142857142854,75.0,0.5882352941176471,10,4,11,3,7,3,4
hard_33,12.5,66.66666666666666,20.0,0.5294117647058824,9,1,8,2,3,1,5
hard_34,42.857142857142854,81.25,100.0,1.0,17,3,7,13,16,2,2
medium_1,75.0,50.0,100.0,0.23529411764705882,4,3,4,3,6,2,2
medium_2,50.0,50.0,50.0,0.35294117647058826,6,2,4,3,6,2,4
medium_3,40.0,25.0,50.0,0.29411764705882354,5,2,5,1,4,2,4
medium_4,40.0,50.0,100.0,0.4117647058823529,7,2,5,3,6,2,2
medium_5,50.0,57.14285714285714,75.0,0.4117647058823529,7,3,6,4,7,3,4
medium_6,66.66666666666666,50.0,66.66666666666666,0.17647058823529413,3,2,3,2,4,2,3
medium_7,75.0,50.0,100.0,0.35294117647058826,6,3,4,4,8,3,3
medium_8,66.66666666666666,42.857142857142854,75.0,0.29411764705882354,5,4,6,3,7,3,4
medium_9,25.0,66.66666666666666,33.33333333333333,0.29411764705882354,5,1,4,2,3,1,3
medium_10,20.0,85.71428571428571,50.0,0.5882352941176471,10,1,5,6,7,1,2
medium_11,80.0,37.5,80.0,0.29411764705882354,5,4,5,3,8,4,5
medium_12,33.33333333333333,0.0,66.66666666666666,0.29411764705882354,5,2,6,0,3,2,3
medium_13,54.54545454545454,0.0,83.33333333333334,0.29411764705882354,5,6,11,0,6,5,6
medium_14,80.0,16.666666666666664,80.0,0.17647058823529413,3,4,5,1,6,4,5
medium_15,17.857142857142858,16.666666666666664,66.66666666666666,1.411764705882353,24,5,28,1,6,4,6
medium_16,50.0,25.0,100.0,0.23529411764705882,4,3,6,1,4,2,2
medium_17,5.88235294117647,50.0,50.0,1.0,17,1,17,1,2,1,2
medium_18,25.0,80.0,50.0,0.4117647058823529,7,1,4,4,5,1,2
medium_19,75.0,40.0,100.0,0.17647058823529413,3,3,4,2,5,2,2
medium_20,37.5,0.0,62.5,0.5882352941176471,10,6,16,0,6,5,8
medium_21,16.666666666666664,50.0,25.0,0.35294117647058826,6,1,6,1,2,1,4
medium_22,42.857142857142854,0.0,100.0,0.23529411764705882,4,3,7,0,3,2,2
medium_23,50.0,62.5,66.66666666666666,0.47058823529411764,8,3,6,5,8,2,3
medium_24,66.66666666666666,75.0,75.0,0.8235294117647058,14,4,6,12,16,3,4
medium_25,11.76470588235294,33.33333333333333,50.0,0.9411764705882353,16,2,17,1,3,1,2
medium_26,10.526315789473683,50.0,100.0,1.1176470588235294,19,2,19,2,4,1,1
medium_27,50.0,33.33333333333333,50.0,0.17647058823529413,3,2,4,1,3,1,2
medium_28,75.0,0.0,100.0,0.058823529411764705,1,3,4,0,3,2,2
medium_29,80.0,75.0,100.0,0.7647058823529411,13,4,5,12,16,3,3
medium_30,0.0,100.0,0.0,0.35294117647058826,6,0,3,3,3,0,2
medium_31,0.0,100.0,0.0,0.29411764705882354,5,0,3,2,2,0,2
medium_32,28.57142857142857,50.0,33.33333333333333,0.4117647058823529,7,2,7,2,4,1,3
medium_33,33.33333333333333,33.33333333333333,50.0,0.29411764705882354,5,2,6,1,3,1,2
