part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
hard_25,68.18181818181817,0.0,100.0,0.4117647058823529,7,15,22,0,15,3,3
hard_26,66.66666666666666,80.0,50.0,0.5294117647058824,9,2,3,8,10,1,2
hard_27,100.0,0.0,100.0,0.0,0,9,9,0,9,2,2
hard_28,54.54545454545454,25.0,66.66666666666666,0.4117647058823529,7,6,11,2,8,2,3
hard_29,88.88888888888889,0.0,75.0,0.058823529411764705,1,8,9,0,8,3,4
hard_30,42.857142857142854,25.0,66.66666666666666,0.29411764705882354,5,3,7,1,4,2,3
hard_31,41.17647058823529,46.15384615384615,50.0,0.9411764705882353,16,7,17,6,13,2,4
hard_32,63.63636363636363,0.0,75.0,0.23529411764705882,4,7,11,0,7,3,4
hard_33,37.5,25.0,60.0,0.35294117647058826,6,3,8,1,4,3,5
hard_34,100.0,0.0,100.0,0.0,0,7,7,0,7,2,2
medium_1,75.0,0.0,100.0,0.058823529411764705,1,3,4,0,3,2,2
medium_2,75.0,0.0,75.0,0.058823529411764705,1,3,4,0,3,3,4
medium_3,60.0,0.0,75.0,0.11764705882352941,2,3,5,0,3,3,4
medium_4,80.0,20.0,50.0,0.11764705882352941,2,4,5,1,5,1,2
medium_5,0.0,100.0,0.0,0.4117647058823529,7,0,6,1,1,0,4
medium_6,66.66666666666666,60.0,66.66666666666666,0.23529411764705882,4,2,3,3,5,2,3
medium_7,75.0,0.0,66.66666666666666,0.058823529411764705,1,3,4,0,3,2,3
medium_8,33.33333333333333,33.33333333333333,25.0,0.29411764705882354,5,2,6,1,3,1,4
medium_9,50.0,33.33333333333333,66.66666666666666,0.17647058823529413,3,2,4,1,3,2,3
medium_10,40.0,33.33333333333333,50.0,0.23529411764705882,4,2,5,1,3,1,2
medium_11,40.0,0.0,40.0,0.17647058823529413,3,2,5,0,2,2,5
medium_12,50.0,0.0,66.66666666666666,0.17647058823529413,3,3,6,0,3,2,3
medium_13,54.54545454545454,0.0,66.66666666666666,0.29411764705882354,5,6,11,0,6,4,6
medium_14,60.0,0.0,60.0,0.17647058823529413,3,3,5,0,4,3,5
medium_15,46.42857142857143,0.0,66.66666666666666,0.9411764705882353,16,13,28,0,14,4,6
medium_16,50.0,0.0,100.0,0.17647058823529413,3,3,6,0,3,2,2
medium_17,58.82352941176471,23.076923076923077,50.0,0.5882352941176471,10,10,17,3,13,1,2
medium_18,100.0,0.0,100.0,0.0,0,4,4,0,4,2,2
medium_19,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_20,50.0,10.0,62.5,0.5882352941176471,10,8,16,1,10,5,8
medium_21,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,2,4
medium_22,71.42857142857143,0.0,50.0,0.11764705882352941,2,5,7,0,5,1,2
medium_23,50.0,25.0,66.66666666666666,0.23529411764705882,4,3,6,1,4,2,3
medium_24,66.66666666666666,0.0,75.0,0.11764705882352941,2,4,6,0,4,3,4
medium_25,58.82352941176471,0.0,100.0,0.4117647058823529,7,10,17,0,10,2,2
medium_26,89.47368421052632,0.0,100.0,0.11764705882352941,2,17,19,0,17,1,1
medium_27,100.0,0.0,100.0,0.0,0,4,4,0,4,2,2
medium_28,25.0,50.0,50.0,0.23529411764705882,4,1,4,1,2,1,2
medium_29,60.0,25.0,66.66666666666666,0.17647058823529413,3,3,5,1,4,2,3
medium_30,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
medium_31,66.66666666666666,33.33333333333333,50.0,0.11764705882352941,2,2,3,1,3,1,2
medium_32,85.71428571428571,0.0,100.0,0.058823529411764705,1,6,7,0,6,3,3
medium_33,83.33333333333334,16.666666666666664,50.0,0.11764705882352941,2,5,6,1,6,1,2
