part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
hard_19,38.46153846153847,37.5,80.0,0.6470588235294118,11,5,13,3,8,4,5
hard_20,5.263157894736842,0.0,50.0,1.1176470588235294,19,1,19,0,2,1,2
hard_21,22.22222222222222,0.0,33.33333333333333,0.4117647058823529,7,2,9,0,2,1,3
hard_22,40.0,0.0,25.0,0.17647058823529413,3,2,5,0,2,1,4
hard_23,14.285714285714285,50.0,33.33333333333333,0.5294117647058824,9,1,7,2,4,1,3
hard_24,25.0,62.5,40.0,0.7058823529411765,12,2,8,5,8,2,5
hard_25,22.727272727272727,0.0,66.66666666666666,1.0,17,5,22,0,5,2,3
hard_26,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
hard_27,22.22222222222222,0.0,50.0,0.4117647058823529,7,2,9,0,2,1,2
hard_28,18.181818181818183,75.0,33.33333333333333,0.8823529411764706,15,2,11,6,8,1,3
hard_29,22.22222222222222,75.0,25.0,0.7647058823529411,13,2,9,6,8,1,4
hard_30,57.14285714285714,50.0,100.0,0.4117647058823529,7,4,7,4,8,3,3
hard_31,11.76470588235294,0.0,25.0,0.8823529411764706,15,2,17,0,2,1,4
hard_32,27.27272727272727,62.5,50.0,0.7647058823529411,13,3,11,5,8,2,4
hard_33,50.0,50.0,60.0,0.47058823529411764,8,4,8,4,8,3,5
hard_34,28.57142857142857,75.0,50.0,0.6470588235294118,11,2,7,6,8,1,2
medium_1,75.0,62.5,100.0,0.35294117647058826,6,3,4,5,8,2,2
medium_2,25.0,0.0,25.0,0.23529411764705882,4,1,4,0,2,1,4
medium_3,20.0,0.0,25.0,0.29411764705882354,5,1,5,0,2,1,4
medium_4,20.0,0.0,50.0,0.29411764705882354,5,1,5,0,2,1,2
medium_5,66.66666666666666,50.0,100.0,0.35294117647058826,6,4,6,4,8,4,4
medium_6,100.0,66.66666666666666,100.0,0.35294117647058826,6,3,3,6,9,3,3
medium_7,75.0,50.0,100.0,0.35294117647058826,6,3,4,4,8,3,3
medium_8,83.33333333333334,28.57142857142857,100.0,0.17647058823529413,3,5,6,2,7,4,4
medium_9,25.0,87.5,33.33333333333333,0.5882352941176471,10,1,4,7,8,1,3
medium_10,40.0,75.0,100.0,0.5294117647058824,9,2,5,6,8,2,2
medium_11,80.0,37.5,80.0,0.29411764705882354,5,4,5,3,8,4,5
medium_12,16.666666666666664,0.0,33.33333333333333,0.35294117647058826,6,1,6,0,2,1,3
medium_13,54.54545454545454,14.285714285714285,83.33333333333334,0.35294117647058826,6,6,11,1,7,5,6
medium_14,80.0,37.5,80.0,0.29411764705882354,5,4,5,3,8,4,5
medium_15,21.428571428571427,14.285714285714285,83.33333333333334,1.3529411764705883,23,6,28,1,7,5,6
medium_16,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,1,2
medium_17,11.76470588235294,0.0,50.0,0.8823529411764706,15,2,17,0,2,1,2
medium_18,25.0,83.33333333333334,50.0,0.47058823529411764,8,1,4,5,6,1,2
medium_19,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_20,37.5,14.285714285714285,37.5,0.6470588235294118,11,6,16,1,7,3,8
medium_21,33.33333333333333,0.0,25.0,0.23529411764705882,4,2,6,0,2,1,4
medium_22,28.57142857142857,0.0,50.0,0.29411764705882354,5,2,7,0,2,1,2
medium_23,50.0,62.5,66.66666666666666,0.47058823529411764,8,3,6,5,8,2,3
medium_24,83.33333333333334,37.5,100.0,0.23529411764705882,4,5,6,3,8,4,4
medium_25,11.76470588235294,0.0,50.0,0.8823529411764706,15,2,17,0,2,1,2
medium_26,10.526315789473683,33.33333333333333,100.0,1.0588235294117647,18,2,19,1,3,1,1
medium_27,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_28,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_29,80.0,50.0,100.0,0.29411764705882354,5,4,5,4,8,3,3
medium_30,66.66666666666666,75.0,100.0,0.4117647058823529,7,2,3,6,8,2,2
medium_31,0.0,100.0,0.0,0.29411764705882354,5,0,3,2,2,0,2
medium_32,28.57142857142857,75.0,33.33333333333333,0.6470588235294118,11,2,7,6,8,1,3
medium_33,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,1,2
