part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
hard_11,36.36363636363637,42.857142857142854,75.0,0.5882352941176471,10,4,11,3,7,3,4
hard_12,41.66666666666667,60.0,66.66666666666666,1.0,17,5,12,9,15,2,3
hard_13,22.22222222222222,0.0,33.33333333333333,0.4117647058823529,7,2,9,0,2,1,3
hard_14,12.5,0.0,25.0,0.4117647058823529,7,1,8,0,1,1,4
hard_15,22.22222222222222,0.0,25.0,0.4117647058823529,7,2,9,0,2,1,4
hard_16,15.384615384615385,0.0,25.0,0.6470588235294118,11,2,13,0,2,1,4
hard_17,71.42857142857143,50.0,100.0,0.4117647058823529,7,5,7,5,10,2,2
hard_18,28.57142857142857,0.0,33.33333333333333,0.29411764705882354,5,2,7,0,2,1,3
hard_19,30.76923076923077,20.0,60.0,0.5882352941176471,10,4,13,1,5,3,5
hard_20,36.84210526315789,0.0,100.0,0.7058823529411765,12,7,19,0,7,2,2
hard_21,11.11111111111111,0.0,33.33333333333333,0.47058823529411764,8,1,9,0,1,1,3
hard_22,60.0,57.14285714285714,50.0,0.35294117647058826,6,3,5,4,7,2,4
hard_23,28.57142857142857,0.0,66.66666666666666,0.5294117647058824,9,2,7,0,6,2,3
hard_24,25.0,57.14285714285714,40.0,0.6470588235294118,11,2,8,4,7,2,5
hard_25,36.36363636363637,42.857142857142854,100.0,1.1764705882352942,20,8,22,6,14,3,3
hard_26,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
hard_27,22.22222222222222,0.0,50.0,0.4117647058823529,7,2,9,0,2,1,2
hard_28,36.36363636363637,33.33333333333333,100.0,0.5294117647058824,9,4,11,2,6,3,3
hard_29,22.22222222222222,0.0,25.0,0.4117647058823529,7,2,9,0,2,1,4
hard_30,57.14285714285714,42.857142857142854,100.0,0.35294117647058826,6,4,7,3,7,3,3
hard_31,11.76470588235294,0.0,25.0,0.8823529411764706,15,2,17,0,2,1,4
hard_32,27.27272727272727,57.14285714285714,50.0,0.7058823529411765,12,3,11,4,7,2,4
hard_33,75.0,25.0,100.0,0.23529411764705882,4,6,8,2,8,5,5
hard_34,14.285714285714285,0.0,50.0,0.35294117647058826,6,1,7,0,1,1,2
medium_1,75.0,50.0,100.0,0.23529411764705882,4,3,4,3,6,2,2
medium_2,25.0,0.0,25.0,0.17647058823529413,3,1,4,0,1,1,4
medium_3,20.0,0.0,25.0,0.23529411764705882,4,1,5,0,1,1,4
medium_4,20.0,0.0,50.0,0.23529411764705882,4,1,5,0,1,1,2
medium_5,83.33333333333334,53.333333333333336,75.0,0.6470588235294118,11,5,6,8,15,3,4
medium_6,100.0,57.14285714285714,100.0,0.23529411764705882,4,3,3,4,7,3,3
medium_7,100.0,60.0,100.0,0.6470588235294118,11,4,4,9,15,3,3
medium_8,66.66666666666666,33.33333333333333,75.0,0.23529411764705882,4,4,6,2,6,3,4
medium_9,0.0,100.0,0.0,0.29411764705882354,5,0,4,1,1,0,3
medium_10,20.0,83.33333333333334,50.0,0.5294117647058824,9,1,5,5,6,1,2
medium_11,100.0,38.88888888888889,100.0,0.7647058823529411,13,5,5,7,18,5,5
medium_12,16.666666666666664,0.0,33.33333333333333,0.35294117647058826,6,1,6,0,2,1,3
medium_13,45.45454545454545,28.57142857142857,66.66666666666666,0.47058823529411764,8,5,11,2,7,4,6
medium_14,20.0,0.0,20.0,0.23529411764705882,4,1,5,0,1,1,5
medium_15,32.142857142857146,23.52941176470588,100.0,1.588235294117647,27,9,28,4,17,6,6
medium_16,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,1,2
medium_17,5.88235294117647,0.0,50.0,0.9411764705882353,16,1,17,0,1,1,2
medium_18,0.0,100.0,0.0,0.35294117647058826,6,0,4,2,2,0,2
medium_19,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_20,75.0,11.76470588235294,100.0,0.5294117647058824,9,12,16,2,17,8,8
medium_21,16.666666666666664,0.0,25.0,0.29411764705882354,5,1,6,0,1,1,4
medium_22,28.57142857142857,0.0,50.0,0.29411764705882354,5,2,7,0,2,1,2
medium_23,33.33333333333333,0.0,33.33333333333333,0.23529411764705882,4,2,6,0,2,1,3
medium_24,83.33333333333334,28.57142857142857,100.0,0.17647058823529413,3,5,6,2,7,4,4
medium_25,5.88235294117647,0.0,50.0,0.9411764705882353,16,1,17,0,1,1,2
medium_26,5.263157894736842,0.0,100.0,1.0588235294117647,18,1,19,0,1,1,1
medium_27,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_28,25.0,0.0,50.0,0.17647058823529413,3,1,4,0,1,1,2
medium_29,60.0,57.14285714285714,66.66666666666666,0.35294117647058826,6,3,5,4,7,2,3
medium_30,0.0,100.0,0.0,0.29411764705882354,5,0,3,2,2,0,2
medium_31,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
medium_32,28.57142857142857,0.0,33.33333333333333,0.29411764705882354,5,2,7,0,2,1,3
medium_33,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,1,2
