part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
easy_29,100.0,0.0,100.0,0.058823529411764705,1,5,5,0,6,2,2
easy_30,100.0,0.0,100.0,0.0,0,3,3,0,3,1,1
easy_31,100.0,0.0,100.0,0.0,0,5,5,0,5,2,2
easy_32,60.0,0.0,60.0,0.11764705882352941,2,3,5,0,3,3,5
easy_33,85.71428571428571,0.0,75.0,0.058823529411764705,1,6,7,0,6,3,4
hard_1,83.33333333333334,16.666666666666664,75.0,0.11764705882352941,2,5,6,1,6,3,4
hard_2,66.66666666666666,33.33333333333333,50.0,0.23529411764705882,4,4,6,2,6,2,4
hard_3,100.0,0.0,100.0,0.0,0,5,5,0,5,4,4
hard_4,63.63636363636363,12.5,75.0,0.29411764705882354,5,7,11,1,8,3,4
hard_5,88.23529411764706,0.0,75.0,0.11764705882352941,2,15,17,0,15,3,4
hard_6,72.72727272727273,0.0,75.0,0.23529411764705882,4,8,11,0,9,3,4
hard_7,96.0,0.0,100.0,0.29411764705882354,5,120,125,0,120,4,4
hard_8,91.66666666666666,15.384615384615385,75.0,0.17647058823529413,3,11,12,2,13,3,4
hard_9,80.0,20.0,75.0,0.11764705882352941,2,4,5,1,5,3,4
hard_10,100.0,0.0,100.0,0.0,0,9,9,0,9,4,4
hard_11,72.72727272727273,11.11111111111111,100.0,0.23529411764705882,4,8,11,1,9,4,4
hard_12,75.0,18.181818181818183,66.66666666666666,0.29411764705882354,5,9,12,2,11,2,3
hard_13,22.22222222222222,0.0,66.66666666666666,0.4117647058823529,7,2,9,0,2,2,3
hard_14,12.5,50.0,25.0,0.5882352941176471,10,1,8,2,4,1,4
hard_15,66.66666666666666,14.285714285714285,75.0,0.23529411764705882,4,6,9,1,7,3,4
hard_16,38.46153846153847,16.666666666666664,25.0,0.5294117647058824,9,5,13,1,6,1,4
hard_17,85.71428571428571,0.0,100.0,0.058823529411764705,1,6,7,0,6,2,2
hard_18,71.42857142857143,16.666666666666664,100.0,0.17647058823529413,3,5,7,1,6,3,3
hard_19,38.46153846153847,12.5,60.0,0.6470588235294118,11,5,13,1,8,3,5
hard_20,89.47368421052632,0.0,100.0,0.11764705882352941,2,17,19,0,17,2,2
hard_21,77.77777777777779,12.5,66.66666666666666,0.17647058823529413,3,7,9,1,8,2,3
hard_22,80.0,0.0,75.0,0.058823529411764705,1,4,5,0,4,3,4
hard_23,28.57142857142857,0.0,66.66666666666666,0.29411764705882354,5,2,7,0,2,2,3
hard_24,62.5,14.285714285714285,80.0,0.29411764705882354,5,5,8,1,7,4,5
hard_25,63.63636363636363,6.666666666666667,100.0,0.5294117647058824,9,14,22,1,15,3,3
hard_26,100.0,57.14285714285714,100.0,0.23529411764705882,4,3,3,4,7,2,2
hard_27,88.88888888888889,10.0,100.0,0.17647058823529413,3,8,9,1,10,2,2
hard_28,81.81818181818183,0.0,100.0,0.11764705882352941,2,9,11,0,9,3,3
hard_29,100.0,0.0,100.0,0.0,0,9,9,0,9,4,4
hard_30,42.857142857142854,0.0,66.66666666666666,0.23529411764705882,4,3,7,0,3,2,3
hard_31,41.17647058823529,12.5,50.0,0.6470588235294118,11,7,17,1,8,2,4
hard_32,45.45454545454545,14.285714285714285,50.0,0.47058823529411764,8,5,11,1,7,2,4
hard_33,75.0,0.0,100.0,0.11764705882352941,2,6,8,0,6,5,5
hard_34,100.0,12.5,100.0,0.058823529411764705,1,7,7,1,8,2,2
medium_1,75.0,0.0,100.0,0.11764705882352941,2,3,4,0,4,2,2
medium_2,75.0,0.0,75.0,0.11764705882352941,2,3,4,0,4,3,4
medium_3,80.0,0.0,75.0,0.058823529411764705,1,4,5,0,4,3,4
medium_4,20.0,50.0,50.0,0.29411764705882354,5,1,5,1,2,1,2
medium_5,16.666666666666664,75.0,25.0,0.47058823529411764,8,1,6,3,4,1,4
medium_6,100.0,42.857142857142854,100.0,0.23529411764705882,4,3,3,3,7,3,3
medium_7,50.0,40.0,66.66666666666666,0.29411764705882354,5,2,4,2,5,2,3
medium_8,50.0,33.33333333333333,50.0,0.35294117647058826,6,3,6,2,6,2,4
medium_9,50.0,33.33333333333333,66.66666666666666,0.17647058823529413,3,2,4,1,3,2,3
medium_10,60.0,62.5,100.0,0.4117647058823529,7,3,5,5,8,2,2
medium_11,60.0,20.0,60.0,0.23529411764705882,4,3,5,1,5,3,5
medium_12,33.33333333333333,0.0,66.66666666666666,0.35294117647058826,6,2,6,0,4,2,3
medium_13,72.72727272727273,9.090909090909092,66.66666666666666,0.35294117647058826,6,8,11,1,11,4,6
medium_14,80.0,0.0,80.0,0.058823529411764705,1,4,5,0,4,4,5
medium_15,82.14285714285714,0.0,66.66666666666666,0.47058823529411764,8,23,28,0,26,4,6
medium_16,50.0,40.0,100.0,0.29411764705882354,5,3,6,2,5,2,2
medium_17,82.35294117647058,6.666666666666667,100.0,0.23529411764705882,4,14,17,1,15,2,2
medium_18,100.0,20.0,100.0,0.058823529411764705,1,4,4,1,5,2,2
medium_19,75.0,0.0,100.0,0.058823529411764705,1,3,4,0,3,2,2
medium_20,56.25,0.0,50.0,0.47058823529411764,8,9,16,0,10,4,8
medium_21,66.66666666666666,33.33333333333333,75.0,0.23529411764705882,4,4,6,2,6,3,4
medium_22,85.71428571428571,0.0,50.0,0.058823529411764705,1,6,7,0,6,1,2
medium_23,50.0,57.14285714285714,66.66666666666666,0.4117647058823529,7,3,6,4,7,2,3
medium_24,66.66666666666666,0.0,75.0,0.17647058823529413,3,4,6,0,5,3,4
medium_25,52.94117647058824,0.0,50.0,0.47058823529411764,8,9,17,0,9,1,2
medium_26,100.0,0.0,100.0,0.058823529411764705,1,19,19,0,20,1,1
medium_27,100.0,0.0,100.0,0.0,0,4,4,0,4,2,2
medium_28,50.0,33.33333333333333,50.0,0.17647058823529413,3,2,4,1,3,1,2
medium_29,60.0,25.0,66.66666666666666,0.17647058823529413,3,3,5,1,4,2,3
medium_30,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
medium_31,66.66666666666666,60.0,50.0,0.23529411764705882,4,2,3,3,5,1,2
medium_32,85.71428571428571,12.5,66.66666666666666,0.17647058823529413,3,6,7,1,8,2,3
medium_33,83.33333333333334,16.666666666666664,50.0,0.11764705882352941,2,5,6,1,6,1,2
