part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
easy_28,83.33333333333334,0.0,66.66666666666666,0.058823529411764705,1,5,6,0,5,2,3
easy_29,80.0,0.0,50.0,0.17647058823529413,3,4,5,0,6,1,2
easy_30,0.0,100.0,0.0,0.35294117647058826,6,0,3,3,3,0,1
easy_31,80.0,0.0,50.0,0.058823529411764705,1,4,5,0,4,1,2
easy_32,0.0,100.0,0.0,0.35294117647058826,6,0,5,1,1,0,5
easy_33,57.14285714285714,14.285714285714285,25.0,0.35294117647058826,6,4,7,1,7,1,4
hard_1,66.66666666666666,0.0,50.0,0.23529411764705882,4,4,6,0,6,2,4
hard_2,66.66666666666666,0.0,50.0,0.23529411764705882,4,4,6,0,6,2,4
hard_3,40.0,0.0,50.0,0.23529411764705882,4,2,5,0,3,2,4
hard_4,36.36363636363637,0.0,25.0,0.4117647058823529,7,4,11,0,4,1,4
hard_5,47.05882352941176,0.0,50.0,0.7647058823529411,13,8,17,0,12,2,4
hard_6,72.72727272727273,0.0,50.0,0.7647058823529411,13,8,11,0,18,2,4
hard_7,3.2,0.0,25.0,7.117647058823529,121,4,125,0,4,1,4
hard_8,33.33333333333333,20.0,50.0,0.5294117647058824,9,4,12,1,5,2,4
hard_9,60.0,0.0,50.0,0.7647058823529411,13,3,5,0,14,2,4
hard_10,66.66666666666666,0.0,50.0,0.7647058823529411,13,6,9,0,16,2,4
hard_11,36.36363636363637,0.0,25.0,0.4117647058823529,7,4,11,0,4,1,4
hard_12,50.0,0.0,33.33333333333333,0.35294117647058826,6,6,12,0,6,1,3
hard_13,77.77777777777779,0.0,66.66666666666666,0.11764705882352941,2,7,9,0,7,2,3
hard_14,62.5,0.0,50.0,0.23529411764705882,4,5,8,0,6,2,4
hard_15,22.22222222222222,33.33333333333333,25.0,0.47058823529411764,8,2,9,1,3,1,4
hard_16,46.15384615384615,0.0,25.0,0.4117647058823529,7,6,13,0,6,1,4
hard_17,42.857142857142854,76.92307692307693,50.0,0.8235294117647058,14,3,7,10,13,1,2
hard_18,42.857142857142854,20.0,66.66666666666666,0.35294117647058826,6,3,7,1,5,2,3
hard_19,15.384615384615385,0.0,20.0,0.8823529411764706,15,2,13,0,6,1,5
hard_20,5.263157894736842,0.0,50.0,1.0588235294117647,18,1,19,0,1,1,2
hard_21,88.88888888888889,0.0,66.66666666666666,0.058823529411764705,1,8,9,0,8,2,3
hard_22,60.0,20.0,50.0,0.23529411764705882,4,3,5,1,5,2,4
hard_23,28.57142857142857,0.0,66.66666666666666,4.0588235294117645,69,2,7,0,66,2,3
hard_24,62.5,0.0,40.0,0.23529411764705882,4,5,8,0,6,2,5
hard_25,36.36363636363637,0.0,33.33333333333333,0.8235294117647058,14,8,22,0,8,1,3
hard_26,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
hard_27,55.55555555555556,66.66666666666666,50.0,1.0,17,5,9,12,18,1,2
hard_28,36.36363636363637,0.0,33.33333333333333,0.4117647058823529,7,4,11,0,4,1,3
hard_29,88.88888888888889,0.0,75.0,0.17647058823529413,3,8,9,0,10,3,4
hard_30,28.57142857142857,66.66666666666666,33.33333333333333,0.5294117647058824,9,2,7,4,6,1,3
hard_31,58.82352941176471,0.0,50.0,0.6470588235294118,11,10,17,0,14,2,4
hard_32,18.181818181818183,0.0,25.0,0.5294117647058824,9,2,11,0,2,1,4
hard_33,25.0,0.0,20.0,0.35294117647058826,6,2,8,0,2,1,5
hard_34,100.0,0.0,100.0,0.29411764705882354,5,7,7,0,12,2,2
medium_1,50.0,85.71428571428571,50.0,0.8235294117647058,14,2,4,12,14,1,2
medium_2,25.0,0.0,25.0,0.23529411764705882,4,1,4,0,2,1,4
medium_3,20.0,0.0,25.0,0.23529411764705882,4,1,5,0,1,1,4
medium_4,0.0,100.0,0.0,0.35294117647058826,6,0,5,1,1,0,2
medium_5,0.0,100.0,0.0,0.47058823529411764,8,0,6,2,2,0,4
medium_6,0.0,0.0,0.0,0.17647058823529413,3,0,3,0,0,0,3
medium_7,25.0,50.0,33.33333333333333,0.35294117647058826,6,1,4,2,4,1,3
medium_8,33.33333333333333,0.0,25.0,0.23529411764705882,4,2,6,0,2,1,4
medium_9,0.0,0.0,0.0,0.23529411764705882,4,0,4,0,0,0,3
medium_10,0.0,100.0,0.0,0.4117647058823529,7,0,5,2,2,0,2
medium_11,20.0,0.0,20.0,0.23529411764705882,4,1,5,0,1,1,5
medium_12,66.66666666666666,0.0,66.66666666666666,0.29411764705882354,5,4,6,0,7,2,3
medium_13,27.27272727272727,0.0,33.33333333333333,1.3529411764705883,23,3,11,0,18,2,6
medium_14,20.0,0.0,20.0,0.23529411764705882,4,1,5,0,1,1,5
medium_15,60.71428571428571,0.0,33.33333333333333,0.7647058823529411,13,17,28,0,19,2,6
medium_16,100.0,0.0,100.0,0.0,0,6,6,0,6,2,2
medium_17,5.88235294117647,66.66666666666666,50.0,1.0588235294117647,18,1,17,2,3,1,2
medium_18,0.0,100.0,0.0,0.4117647058823529,7,0,4,3,3,0,2
medium_19,100.0,0.0,100.0,0.35294117647058826,6,4,4,0,10,2,2
medium_20,18.75,0.0,12.5,0.9411764705882353,16,3,16,0,6,1,8
medium_21,50.0,0.0,50.0,0.17647058823529413,3,3,6,0,3,2,4
medium_22,85.71428571428571,0.0,100.0,0.058823529411764705,1,6,7,0,6,2,2
medium_23,50.0,25.0,66.66666666666666,0.23529411764705882,4,3,6,1,4,2,3
medium_24,33.33333333333333,50.0,25.0,0.35294117647058826,6,2,6,2,4,1,4
medium_25,58.82352941176471,0.0,100.0,0.6470588235294118,11,10,17,0,14,2,2
medium_26,100.0,5.0,100.0,0.058823529411764705,1,19,19,1,20,1,1
medium_27,75.0,50.0,50.0,0.23529411764705882,4,3,4,3,6,1,2
medium_28,50.0,0.0,100.0,0.17647058823529413,3,2,4,0,3,2,2
medium_29,40.0,50.0,33.33333333333333,0.5294117647058824,9,2,5,4,8,1,3
medium_30,0.0,100.0,0.0,0.29411764705882354,5,0,3,2,2,0,2
medium_31,0.0,0.0,0.0,0.17647058823529413,3,0,3,0,0,0,2
medium_32,71.42857142857143,0.0,66.66666666666666,0.11764705882352941,2,5,7,0,5,2,3
medium_33,83.33333333333334,0.0,50.0,0.11764705882352941,2,5,6,0,6,1,2
